"OTUID","taxonomy","LabelText","coef","qval","log_q","Enrichment"
"b942939a6a47b69e02cfda4e900df054","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma; s__Piloderma_olivaceum","c__Agaricomycetes o__Atheliales f__Pilodermataceae g__Piloderma s__Piloderma_olivaceum",-1.63838327632199,7.0177817495575e-09,8.15380014230994,"SF Enriched"
"12410d7307e6e4dbdae768c5c47b748d","k__Fungi; ; ; ; ; ;","NA NA NA NA NA",-2.31178004305566,2.48245902036938e-08,7.60511791196625,"SF Enriched"
"e4365801cf6b3826cb07334e580e8d0d","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Atheliales; f__Pilodermataceae; g__Piloderma;","c__Agaricomycetes o__Atheliales f__Pilodermataceae g__Piloderma NA",-1.47526937323282,1.33983447264727e-07,6.87294885242349,"SF Enriched"
"88723bdf60b8d6f640bc84615e4089e1","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__Chaetothyriales_sp","c__Eurotiomycetes o__Chaetothyriales f__unidentified g__unidentified s__Chaetothyriales_sp",-2.87149649609131,1.33983447264727e-07,6.87294885242349,"SF Enriched"
"d27b07c3296662644178e00972cf0baa","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora;","c__Eurotiomycetes o__Chaetothyriales f__Herpotrichiellaceae g__Cladophialophora NA",-3.84742744147644,1.51482741364221e-07,6.81963684410718,"SF Enriched"
